Using cache found in /home/luke/.cache/torch/hub/hustvl_yolop_main
cudaStreamIsCapturing() [time: 797.85 ms, acc_time: 797.85 ms]

cudaMalloc(D0 (0x7f6367000000), 200000 bytes)

cudaMemcpyAsync(cudaMemcpyHostToDevice) D0(0x7f6367000000) <- H0(0x557091c15c40), 3600 bytes) [time: 0.012 ms, acc_time: 797.862 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.017 ms, acc_time: 804.352 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params)) [time: 0.016 ms, acc_time: 804.368 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.016 ms, acc_time: 804.384 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.387 ms]

cudaMalloc(D561 (0x7f62d1400000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.02 ms, acc_time: 804.407 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.019 ms, acc_time: 804.426 ms]

cudaStreamIsCapturing() [time: 0.004 ms, acc_time: 804.43 ms]

cudaMalloc(D562 (0x7f62d1600000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.015 ms, acc_time: 804.445 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 804.46 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)) [time: 0.016 ms, acc_time: 804.476 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.479 ms]

cudaMalloc(D563 (0x7f62d1800000), 200000 bytes)

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.017 ms, acc_time: 804.496 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.017 ms, acc_time: 804.513 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.516 ms]

cudaMalloc(D564 (0x7f62d1a00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.018 ms, acc_time: 804.534 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.015 ms, acc_time: 804.549 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.552 ms]

cudaMalloc(D565 (0x7f62d1c00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 804.568 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.015 ms, acc_time: 804.583 ms]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.017 ms, acc_time: 804.6 ms]

cuLaunchKernel(void cutlass_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc::Params)) [time: 0.016 ms, acc_time: 804.616 ms]

cuLaunchKernel(void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)) [time: 0.016 ms, acc_time: 804.632 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.02 ms, acc_time: 804.652 ms]

cudaStreamIsCapturing() [time: 0.004 ms, acc_time: 804.656 ms]

cudaMalloc(D566 (0x7f62d1e00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 804.671 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 804.687 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.69 ms]

cudaMalloc(D567 (0x7f62d3400000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.016 ms, acc_time: 804.706 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 804.721 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.015 ms, acc_time: 804.736 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)) [time: 0.018 ms, acc_time: 804.754 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.757 ms]

cudaMalloc(D568 (0x7f62d3600000), 200000 bytes)

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.016 ms, acc_time: 804.773 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 804.789 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.792 ms]

cudaMalloc(D569 (0x7f62d3800000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.017 ms, acc_time: 804.809 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.016 ms, acc_time: 804.825 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.828 ms]

cudaMalloc(D570 (0x7f62d3a00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.018 ms, acc_time: 804.846 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.016 ms, acc_time: 804.862 ms]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.017 ms, acc_time: 804.879 ms]

cuLaunchKernel(void cutlass_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc::Params)) [time: 0.016 ms, acc_time: 804.895 ms]

cuLaunchKernel(void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)) [time: 0.016 ms, acc_time: 804.911 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.018 ms, acc_time: 804.929 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.932 ms]

cudaMalloc(D571 (0x7f62d3c00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 804.948 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 804.964 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 804.967 ms]

cudaMalloc(D572 (0x7f62d3e00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.017 ms, acc_time: 804.984 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.018 ms, acc_time: 805.002 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.016 ms, acc_time: 805.018 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)) [time: 0.016 ms, acc_time: 805.034 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 805.037 ms]

cudaMalloc(D573 (0x7f62d5400000), 200000 bytes)

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.017 ms, acc_time: 805.054 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.017 ms, acc_time: 805.071 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 805.074 ms]

cudaMalloc(D574 (0x7f62d5600000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.016 ms, acc_time: 805.09 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.016 ms, acc_time: 805.106 ms]

cudaStreamIsCapturing() [time: 0.002 ms, acc_time: 805.108 ms]

cudaMalloc(D575 (0x7f62d5800000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.123 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.015 ms, acc_time: 805.138 ms]

cuLaunchKernel(void cudnn::ops::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::ops::nchw2nhwc_params_t<float>, float const*, float*)) [time: 0.016 ms, acc_time: 805.154 ms]

cuLaunchKernel(void cutlass_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_16x10_nhwc::Params)) [time: 0.016 ms, acc_time: 805.17 ms]

cuLaunchKernel(void cudnn::ops::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::ops::nhwc2nchw_params_t<float>, float const*, float*)) [time: 0.016 ms, acc_time: 805.186 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.018 ms, acc_time: 805.204 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 805.207 ms]

cudaMalloc(D576 (0x7f62d5a00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.222 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.237 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 805.24 ms]

cudaMalloc(D577 (0x7f62d5c00000), 200000 bytes)

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.016 ms, acc_time: 805.256 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::MulFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.271 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3> >(int, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 3>)) [time: 0.021 ms, acc_time: 805.292 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void implicit_convolve_sgemm<float, float, 128, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)) [time: 0.015 ms, acc_time: 805.307 ms]

cudaStreamIsCapturing() [time: 0.002 ms, acc_time: 805.309 ms]

cudaMalloc(D578 (0x7f62d5e00000), 200000 bytes)

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params)) [time: 0.015 ms, acc_time: 805.324 ms]

cuLaunchKernel(void at::native::(anonymous namespace)::CatArrayBatchedCopy<float, unsigned int, 4, 128, 1>(float*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<float, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)) [time: 0.016 ms, acc_time: 805.34 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.016 ms, acc_time: 805.356 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::leaky_relu_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::leaky_relu_kernel(at::TensorIteratorBase&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.371 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cuLaunchKernel(void cutlass::Kernel<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params)) [time: 0.015 ms, acc_time: 805.386 ms]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnCreateTensorDescriptor()

cudnnSetTensorNdDescriptor() [nbDims=4]

cudnnBatchNormalizationForwardInference()

cuLaunchKernel(void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, true, 1>(float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, cudnnTensorStruct, float const*, float const*, float const*, float const*, float)) [time: 0.015 ms, acc_time: 805.401 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2> >(int, at::native::BUnaryFunctor<float, float, float, at::native::AddFunctor<float> >, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.416 ms]

cuLaunchKernel(void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::clamp_scalar_kernel_impl(at::TensorIteratorBase&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#8}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)) [time: 0.015 ms, acc_time: 805.431 ms]

cudaStreamIsCapturing() [time: 0.003 ms, acc_time: 805.434 ms]

